block,trialNum,trial_type,dis_PresentorAbsent,corrResp,subResp,trialCorr?,RT,"stim_loc(T,D)",ITI,"Tar,Dis,Other",trial_trigs,triggers
0,0,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
0,1,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
0,2,neut,Present,rshift,None,nan,nan,"('1', '5')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,3,neut,Absent,rshift,lshift,0,1.298652570228569,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
0,4,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
0,5,neut,Present,rshift,None,nan,nan,"('3', '9')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,6,neut,Absent,lshift,None,nan,nan,"('9', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
0,7,neut,Present,lshift,None,nan,nan,"('1', '11')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,8,dis,Present,rshift,None,nan,nan,"('9', '1')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
0,9,neut,Absent,rshift,lshift,0,0.9320658258679941,"('9', 'noDis')",1.5,"('green_circle', 'noDis', 'green_diamond')",None,
0,10,dis,Present,lshift,lshift,1,1.3318555085120352,"('1', '3')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
0,11,neut,Present,lshift,lshift,1,1.0153304542482147,"('7', '1')",2.1,"('green_diamond', 'red_circle', 'green_circle')",None,
0,12,neut,Absent,rshift,lshift,0,0.9987559324190443,"('7', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
0,13,neut,Absent,rshift,lshift,0,0.9653832902281465,"('9', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
0,14,neut,Absent,rshift,lshift,0,1.3486215487387199,"('1', 'noDis')",2.2,"('green_diamond', 'noDis', 'green_circle')",None,
0,15,neut,Absent,rshift,lshift,0,1.8483902509756263,"('11', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
0,16,neut,Absent,lshift,lshift,1,1.2152641125317132,"('3', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
0,17,neut,Absent,rshift,lshift,0,1.5651784906553985,"('7', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,18,dis,Present,rshift,lshift,0,1.6818083827956798,"('11', '7')",2.0,"('green_diamond', 'red_circle', 'green_circle')",None,
0,19,neut,Absent,rshift,lshift,0,1.148603519704011,"('1', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
0,20,dis,Present,rshift,lshift,0,1.7984094028156505,"('11', '1')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,21,neut,Absent,lshift,lshift,1,1.2819359334066576,"('9', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
0,22,neut,Absent,rshift,None,nan,nan,"('3', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
0,23,neut,Present,rshift,lshift,0,0.4987745388962139,"('5', '9')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,24,neut,Present,lshift,lshift,1,1.8816595951357158,"('9', '11')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,25,dis,Present,lshift,lshift,1,1.3652236594834903,"('1', '7')",2.6,"('green_diamond', 'red_circle', 'green_circle')",None,
0,26,neut,Present,lshift,lshift,1,1.9149716058736885,"('9', '1')",2.0,"('green_diamond', 'red_circle', 'green_circle')",None,
0,27,neut,Absent,lshift,None,nan,nan,"('7', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
0,28,neut,Absent,lshift,lshift,1,0.8820092685923555,"('9', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
0,29,neut,Present,rshift,lshift,0,1.6317563167385742,"('9', '5')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
0,30,neut,Absent,rshift,None,nan,nan,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
0,31,dis,Present,rshift,lshift,0,1.231942894795793,"('1', '3')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
0,32,neut,Present,rshift,lshift,0,1.498491912919235,"('7', '9')",1.4,"('green_diamond', 'red_circle', 'green_circle')",None,
0,33,dis,Present,lshift,lshift,1,0.9654092751366079,"('7', '11')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
0,34,neut,Present,lshift,lshift,1,0.9317886535136495,"('11', '9')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,35,neut,Absent,lshift,lshift,1,1.3318805310159405,"('1', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
0,36,neut,Present,rshift,None,nan,nan,"('7', '11')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
0,37,dis,Present,lshift,lshift,1,1.648380562775401,"('7', '3')",2.1,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,38,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
0,39,neut,Absent,rshift,lshift,0,1.2486239226691396,"('1', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
0,40,dis,Present,rshift,lshift,0,1.2319615012729628,"('3', '5')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
0,41,dis,Present,lshift,lshift,1,1.331851338094566,"('11', '9')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,42,dis,Present,lshift,lshift,1,1.7150719525316163,"('1', '7')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,43,dis,Present,rshift,lshift,0,0.9487285680643254,"('3', '5')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
0,44,neut,Present,rshift,lshift,0,1.3817985021141794,"('5', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,45,neut,Absent,rshift,lshift,0,1.0986210675373513,"('5', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
0,46,neut,Absent,rshift,lshift,0,1.7317391859469353,"('5', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
0,47,dis,Present,lshift,lshift,1,1.7483846048726264,"('11', '5')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
0,48,neut,Present,rshift,lshift,0,1.231920759503737,"('9', '7')",2.3,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,49,dis,Present,rshift,lshift,0,1.2319018322250486,"('3', '7')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
0,50,neut,Absent,rshift,lshift,0,1.2152535260875084,"('7', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
0,51,dis,Present,rshift,lshift,0,1.5152075873365902,"('5', '11')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
0,52,neut,Absent,rshift,lshift,0,1.449094923190387,"('11', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,53,dis,Present,lshift,None,nan,nan,"('9', '3')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,54,neut,Absent,lshift,lshift,1,1.3819342010801847,"('7', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
0,55,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
0,56,neut,Present,rshift,None,nan,nan,"('9', '11')",2.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,57,neut,Absent,rshift,lshift,0,0.9820287091533828,"('3', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
0,58,neut,Present,lshift,None,nan,nan,"('11', '5')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,59,neut,Present,rshift,lshift,0,1.6484148885183458,"('7', '9')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
0,60,neut,Absent,lshift,lshift,1,1.148666396765293,"('7', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
0,61,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",1.8,"('green_diamond', 'noDis', 'green_circle')",None,
0,62,neut,Absent,lshift,lshift,1,1.2985431769729985,"('3', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
0,63,neut,Absent,rshift,lshift,0,1.3651983161780663,"('1', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
1,0,neut,Absent,lshift,None,nan,nan,"('3', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
1,1,neut,Present,lshift,lshift,1,1.8316710477438392,"('11', '3')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,2,dis,Present,rshift,lshift,0,1.5984840853670903,"('1', '7')",1.8,"('green_diamond', 'red_circle', 'green_circle')",None,
1,3,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
1,4,dis,Present,lshift,lshift,1,1.2985765403109326,"('3', '11')",2.4,"('green_diamond', 'red_circle', 'green_circle')",None,
1,5,dis,Present,rshift,None,nan,nan,"('3', '9')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,6,neut,Present,lshift,None,nan,nan,"('7', '11')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,7,neut,Absent,lshift,lshift,1,0.8653336943416434,"('7', 'noDis')",2.1,"('green_circle', 'noDis', 'green_diamond')",None,
1,8,neut,Absent,lshift,lshift,1,0.9820312755637133,"('11', 'noDis')",2.0,"('green_diamond', 'noDis', 'green_circle')",None,
1,9,dis,Present,rshift,lshift,0,1.7317337323247557,"('5', '1')",1.9,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,10,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
1,11,dis,Present,rshift,None,nan,nan,"('9', '1')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,12,dis,Present,rshift,lshift,0,1.8488791522122483,"('9', '7')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,13,dis,Present,lshift,lshift,1,1.5985171279035058,"('11', '7')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
1,14,neut,Absent,lshift,lshift,1,0.9154313141889361,"('3', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
1,15,neut,Absent,rshift,lshift,0,1.5818158895472152,"('11', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,16,neut,Absent,rshift,lshift,0,1.298498906388886,"('3', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
1,17,neut,Absent,rshift,lshift,0,0.6821449033968747,"('3', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,18,neut,Present,rshift,lshift,0,1.0819198291792418,"('11', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,19,neut,Absent,rshift,lshift,0,1.0155280678718555,"('7', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
1,20,dis,Present,rshift,None,nan,nan,"('9', '11')",1.7,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,21,neut,Absent,lshift,lshift,1,1.0153522687396617,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
1,22,neut,Absent,rshift,None,nan,nan,"('9', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
1,23,neut,Present,rshift,lshift,0,1.5318122644912364,"('7', '3')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
1,24,neut,Present,lshift,lshift,1,1.4318021271692487,"('3', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,25,neut,Present,rshift,None,nan,nan,"('11', '7')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,26,neut,Present,lshift,None,nan,nan,"('9', '5')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,27,neut,Present,rshift,lshift,0,1.8650366323045091,"('5', '11')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,28,neut,Absent,lshift,lshift,1,0.8654013834238867,"('11', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
1,29,dis,Present,rshift,None,nan,nan,"('7', '5')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,30,dis,Present,rshift,None,nan,nan,"('5', '9')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,31,neut,Present,rshift,None,nan,nan,"('9', '5')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,32,neut,Absent,rshift,None,nan,nan,"('11', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
1,33,neut,Absent,lshift,lshift,1,1.0153776120441762,"('9', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
1,34,dis,Present,rshift,lshift,0,1.681769565833747,"('7', '5')",1.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,35,neut,Absent,lshift,lshift,1,1.6483982068484693,"('5', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
1,36,neut,Absent,lshift,lshift,1,1.8650013441574629,"('9', 'noDis')",1.8,"('green_circle', 'noDis', 'green_diamond')",None,
1,37,neut,Absent,lshift,None,nan,nan,"('9', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
1,38,neut,Present,rshift,lshift,0,1.2652895520777747,"('7', '11')",1.6,"('green_diamond', 'red_circle', 'green_circle')",None,
1,39,neut,Absent,rshift,None,nan,nan,"('9', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,40,dis,Present,rshift,lshift,0,1.565113688785459,"('9', '7')",2.5,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,41,neut,Absent,rshift,lshift,0,1.0653494777679953,"('9', 'noDis')",2.3,"('green_circle', 'noDis', 'green_diamond')",None,
1,42,neut,Present,lshift,lshift,1,1.2318585240445827,"('11', '3')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,43,neut,Absent,lshift,lshift,1,1.4318415857333093,"('5', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,44,neut,Present,rshift,lshift,0,1.9316680322108368,"('3', '5')",1.7,"('green_diamond', 'red_circle', 'green_circle')",None,
1,45,neut,Absent,lshift,lshift,1,1.265258755150171,"('9', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
1,46,neut,Absent,rshift,lshift,0,1.6651575102478091,"('5', 'noDis')",1.9,"('green_diamond', 'noDis', 'green_circle')",None,
1,47,neut,Absent,rshift,None,nan,nan,"('5', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
1,48,neut,Absent,lshift,lshift,1,1.2652632463677946,"('7', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
1,49,neut,Absent,lshift,lshift,1,1.515193151276435,"('9', 'noDis')",1.6,"('green_diamond', 'noDis', 'green_circle')",None,
1,50,neut,Absent,rshift,lshift,0,1.7151284135661626,"('3', 'noDis')",2.4,"('green_diamond', 'noDis', 'green_circle')",None,
1,51,neut,Present,lshift,None,nan,nan,"('9', '11')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
1,52,dis,Present,lshift,lshift,1,1.665197289614298,"('3', '5')",1.8,"('green_diamond', 'red_circle', 'green_circle')",None,
1,53,dis,Present,lshift,lshift,1,0.9152879159910299,"('5', '11')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
1,54,neut,Present,lshift,None,nan,nan,"('7', '1')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
1,55,neut,Absent,lshift,lshift,1,1.6484511390690386,"('9', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
1,56,neut,Absent,lshift,lshift,1,0.8820265918648147,"('9', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
1,57,neut,Present,rshift,None,nan,nan,"('5', '1')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,58,dis,Present,rshift,None,nan,nan,"('5', '1')",2.1,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,59,neut,Absent,rshift,lshift,0,1.7484603139873798,"('11', 'noDis')",2.6,"('green_diamond', 'noDis', 'green_circle')",None,
1,60,neut,Present,rshift,lshift,0,1.481774313693677,"('3', '11')",1.9,"('green_diamond', 'red_circle', 'green_circle')",None,
1,61,dis,Present,lshift,lshift,1,1.1319054893601788,"('7', '11')",1.6,"('green_circle', 'red_diamond', 'green_diamond')",None,
1,62,neut,Absent,lshift,lshift,1,1.1819636506425013,"('3', 'noDis')",2.1,"('green_diamond', 'noDis', 'green_circle')",None,
1,63,neut,Absent,rshift,None,nan,nan,"('1', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
2,0,dis,Present,rshift,lshift,0,1.4985143690128098,"('11', '1')",2.5,"('green_diamond', 'red_circle', 'green_circle')",None,
2,1,neut,Absent,rshift,lshift,0,0.7654650304084498,"('9', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,2,neut,Absent,rshift,lshift,0,1.3318728317844943,"('9', 'noDis')",2.4,"('green_circle', 'noDis', 'green_diamond')",None,
2,3,neut,Absent,rshift,lshift,0,0.7987687003114843,"('9', 'noDis')",1.7,"('green_circle', 'noDis', 'green_diamond')",None,
2,4,neut,Absent,rshift,lshift,0,0.8154368961313594,"('11', 'noDis')",2.5,"('green_circle', 'noDis', 'green_diamond')",None,
2,5,neut,Present,rshift,lshift,0,1.4984174870096467,"('7', '1')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,6,neut,Absent,lshift,lshift,1,1.931704282762439,"('11', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
2,7,neut,Absent,rshift,lshift,0,1.0819705157909993,"('5', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,8,dis,Present,rshift,lshift,0,1.1986405080979239,"('5', '11')",2.3,"('green_diamond', 'red_circle', 'green_circle')",None,
2,9,neut,Absent,rshift,lshift,0,1.0153484191232565,"('5', 'noDis')",1.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,10,dis,Present,rshift,None,nan,nan,"('3', '5')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,11,neut,Absent,lshift,lshift,1,1.065351723376807,"('9', 'noDis')",2.6,"('green_circle', 'noDis', 'green_diamond')",None,
2,12,neut,Absent,rshift,lshift,0,1.5151745447983558,"('1', 'noDis')",1.7,"('green_diamond', 'noDis', 'green_circle')",None,
2,13,neut,Present,lshift,lshift,1,1.2651689307758716,"('7', '9')",1.8,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,14,neut,Absent,rshift,lshift,0,0.9820473156305525,"('1', 'noDis')",1.4,"('green_circle', 'noDis', 'green_diamond')",None,
2,15,neut,Present,lshift,lshift,1,1.5150888908419802,"('3', '5')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,16,neut,Present,rshift,lshift,0,1.6817278616608746,"('9', '5')",2.2,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,17,neut,Absent,rshift,lshift,0,1.1652919260077397,"('11', 'noDis')",2.0,"('green_circle', 'noDis', 'green_diamond')",None,
2,18,neut,Absent,rshift,lshift,0,1.365175218481454,"('5', 'noDis')",1.9,"('green_circle', 'noDis', 'green_diamond')",None,
2,19,neut,Absent,rshift,lshift,0,0.7988052716646052,"('3', 'noDis')",1.4,"('green_diamond', 'noDis', 'green_circle')",None,
2,20,neut,Present,rshift,lshift,0,0.8320159091799724,"('5', '11')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,21,neut,Absent,rshift,lshift,0,1.9816751860807926,"('3', 'noDis')",1.5,"('green_diamond', 'noDis', 'green_circle')",None,
2,22,dis,Present,lshift,lshift,1,1.2152140675234477,"('1', '5')",2.1,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,23,neut,Present,lshift,None,nan,nan,"('9', '5')",2.0,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,24,dis,Present,rshift,lshift,0,1.098620425934314,"('9', '1')",2.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,25,neut,Absent,lshift,None,nan,nan,"('1', 'noDis')",2.2,"('green_circle', 'noDis', 'green_diamond')",None,
2,26,neut,Present,lshift,lshift,1,1.1152995289994578,"('3', '11')",1.8,"('green_diamond', 'red_circle', 'green_circle')",None,
2,27,neut,Present,lshift,lshift,1,1.1652104424683785,"('9', '1')",2.2,"('green_diamond', 'red_circle', 'green_circle')",None,
2,28,neut,Absent,rshift,None,nan,nan,"('7', 'noDis')",2.5,"('green_diamond', 'noDis', 'green_circle')",None,
2,29,neut,Present,lshift,None,nan,nan,"('3', '9')",1.4,"('green_circle', 'red_diamond', 'green_diamond')",None,
2,30,neut,Absent,lshift,None,nan,nan,"('11', 'noDis')",2.3,"('green_diamond', 'noDis', 'green_circle')",None,
